scenario_a,scenario_b,scenario_c
945.8398238701162,243.73198303882535,54.028358259447906
1142.5325503858403,252.63745035657857,51.27666595088735
1144.4166761307056,293.1527168079833,54.61627066558434
1292.6677142529013,302.0636043020935,37.3701714354883
1089.0052503142574,303.7296491307728,70.55270887466341
870.8079595687344,308.2163238823172,56.20328708426338
1163.793016772657,312.62246572193794,43.357254119105356
1032.9753683514573,284.4151271110833,65.00695314273648
1321.669605000732,285.72185336662716,51.4721433906713
880.7783327747384,284.7571175100233,50.93366759310058
1065.675878564824,322.03273116728855,46.23729524123398
898.7847261202639,307.2495205777291,55.65260788049708
915.6357222064382,307.8981018206294,55.57663363507077
880.4501132198775,337.1659499546941,40.344318138920535
1377.5144826625194,293.9898955819236,42.15948172234956
1134.4119097986484,306.66708381825157,89.23152922143304
1162.643883278764,263.4624859635588,53.09942271203463
1632.1695899117221,266.70124677162113,53.06190893430138
919.322882769259,286.7591954287662,64.07130880921456
692.2287611350006,277.6469993604909,58.8366920556925
854.5880722024331,224.86135748250206,63.099684212937106
666.587016904504,321.3593973496606,55.784356253086365
923.881619574233,277.9371257268979,49.72884296805334
1017.5803357349217,285.46080174109517,48.569696077983025
805.8605641071202,308.6135052178543,63.88512617796267
735.5827411739807,321.48829495532266,56.03190959626179
812.4960793135708,327.51351800389,48.769311506849995
1097.6247898726222,297.59420612634466,68.02612547530619
1810.6020524727944,294.16864042726144,70.74094722497435
945.7202754855348,344.948394159797,57.619761728168896
758.7339410487501,270.1546020694708,54.20620556241132
1078.0268042038194,291.9124158196352,59.8966960149355
907.1484733115772,315.5164798107749,55.45622126484814
966.3234452727577,296.8588541818683,47.91596898079494
1222.504937224406,349.9936143167053,49.005296047907706
974.5210207403105,278.63625425983463,55.96216350635322
1099.032170333403,284.58788857381325,54.81420061867411
814.6935880270253,287.0544413814093,50.916610194737
893.6315134480243,304.15901451558864,62.199822503243425
719.2128166108051,267.6951739210566,36.375137064458706
1127.1266531748547,239.03625751680792,55.427115297726466
1509.6821506199253,334.1148105984229,69.7295423430305
759.7054295278601,256.1482626264249,69.16143757934138
967.3509949104363,314.8039691014082,41.73922705158477
1032.5499531632895,355.03727321400675,64.18249948566569
1388.6712115250907,299.86069981728616,63.116300490009515
1187.2955534115438,298.38594881725004,67.29958898102878
969.3584884626457,309.77743928032237,46.75920403140011
826.7925918541943,287.4576737794588,75.93751791013963
806.9266620087031,299.28604859986825,47.36090825341506
1360.160287723412,292.4808430201896,73.52156885150089
942.8086211989312,325.39781938839707,59.33255117172526
831.0195695657177,294.9915110467213,46.28006391203528
1171.8013575540456,248.34616782529812,59.562292386489474
1068.0921768825979,303.4524109836949,64.54625376366195
1290.6295436455646,309.7092200148606,35.72370963137894
1042.9533829652064,336.6574672676887,67.85847511084239
850.0913176711007,324.45471759466983,69.63810036226117
759.9734158493549,314.6874788170878,42.625191847662215
1257.8976084723095,288.05146312412677,63.621991593234576
1028.0901975306022,230.23003048971376,66.8860541261283
755.1638718286293,312.9137774064817,58.458650544481735
892.0638503612312,298.3986043837077,43.99508418748371
1303.544134421601,271.87775518051365,59.88131125915893
898.9181430977851,274.0438187440096,66.57520815484648
807.8609241914683,299.2410818912824,43.119385646525885
801.4364444710185,323.87430086229307,50.84399731833946
842.6734681433654,324.902674250999,60.161444288012575
721.4345897258365,330.8084329766957,58.74823508594218
903.1246023473104,277.79376517551066,54.44364949135777
805.0945072035606,316.95463384152487,38.811981305564615
1087.3301385202622,323.84450902808703,67.1261089003365
830.1082457740993,257.98898833233966,50.349502734665855
961.9325677765441,323.6195227051302,91.1783348200126
962.6080801960796,315.40876849216556,49.409122484817
1205.3181279347573,315.43505652104034,68.33539004867264
966.653363303251,320.43862059820435,63.753426466855906
1165.2405797323536,302.1409365547761,38.32493620064409
888.3404208867084,274.5051680116869,50.37092579893068
1027.4370865845344,327.8590257701545,35.71288170183795
789.8378974005127,292.4173113691283,64.55194843707456
853.8578620332094,302.46631205519327,69.27504967349574
773.0749269010422,277.5557178118109,69.4460330386499
